canonical_id,name,region,primary_category,category_tags,description,address,street,city,postal_code,latitude,longitude,website,phone,google_maps_url,google_place_id,rating,review_count,image_url,source_count,metadata_source_count,metadata_completeness_score,mapping_method,mapping_confidence,last_observed_at,metadata_version,website_semantics,operational_status_semantics,address_semantics,phone_semantics,opening_hours_semantics,facilities_semantics,description_semantics,has_address,has_website,has_phone,has_hours,has_facilities
can_3741c2c75bac,Pariwisata Batu Kapal,Kabupaten Tanggamus,nature,"[""nature""]",,"PQ32+P8F, Way Harong, Kec. Air Naningan, Kabupaten Tanggamus, Lampung 35679, Indonesia",,,,-5.2956807,104.7507877,,,https://www.google.com/maps/search/?api=1&query=Pariwisata%20Batu%20Kapal&query_place_id=ChIJs2xnIKs-Ry4RJHR5kKUOxz0,ChIJs2xnIKs-Ry4RJHR5kKUOxz0,4.1,69.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEQHtD4xMdeKd5WddYtbuvLjh92OfmRHnFlIWqIlyOAszlRq-LouJatC7pJO8oKP5nhVWtt32ZnwKUoUoLH-PX5qnFJE9cMBvBBY8b8o6AHx3stWB5Vy9UuoxCVTDS2mHPBN_uT=w408-h306-k-no,1,1,60,source_record_id,1.0,2026-07-13T03:20:48.845Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_6b4de3296b39,Air Terjun Talang Beringin,Kabupaten Tanggamus,waterfall,"[""nature"", ""waterfall""]",,"JMC6+J8M, Jalan Raya, Talang Beringin, Pulau Panggung, Tanggamus Regency, Lampung 35679, Indonesia",,,,-5.3784207,104.6608036,,,https://www.google.com/maps/search/?api=1&query=Air%20Terjun%20Talang%20Beringin&query_place_id=ChIJWzxMoa0iRy4RIAaw76fdXFU,ChIJWzxMoa0iRy4RIAaw76fdXFU,3.4,12.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHXH6j_D_DI5E76BTd45FAYLwp3iKJQRE8N_efzUMJEQSdfDuK70KtY-Zz8eWd-wMw3KbHmfGGBwi6X7laOcMxPRuLicHAQygsnoOxJDaclM6ZB3V5EDeSXXk7MESoKojXGsUGssQ=w408-h306-k-no,1,1,60,source_record_id,1.0,2026-07-13T03:20:59.336Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_00055c1c8161,Wisata Mata Air Gunung Batu,Kabupaten Tanggamus,mountain,"[""nature"", ""mountain""]",,"JMHH+G53, Margoyoso, Kec. Sumberejo, Kabupaten Tanggamus, Lampung 35679, Indonesia",,,,-5.3712369,104.6779091,,,https://www.google.com/maps/search/?api=1&query=Wisata%20Mata%20Air%20Gunung%20Batu&query_place_id=ChIJCTSkIQA9Ry4RdjCMaWRTlys,ChIJCTSkIQA9Ry4RdjCMaWRTlys,3.9,34.0,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnF4Bkg8jBQ4gJhgBTYyjWAa3LDXSSaaW2dhTm14lG0HvcCqGEybJ_enG0F4n-cjoTXYQeoO9ZmWgBKwwVyrJEFma6C_U3MThtskVu6FjlavVNwH6UcbGhhpMvBO4DENUVABPGU=w408-h544-k-no,1,1,75,source_record_id,1.0,2026-07-13T03:21:03.139Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,observed,observed,missing,True,False,False,True,True
can_ef591262057e,PARKIRAN WISATA MATA AIR GUNUNG BATU,Kabupaten Tanggamus,mountain,"[""nature"", ""park"", ""mountain""]",,"JMHH+6GR, Jalan Raya Gunung Batu, Margoyoso, Kec. Sumberejo, Kabupaten Tanggamus, Lampung 35679, Indonesia",,,,-5.3718848,104.6787737,,+628526793218,https://www.google.com/maps/search/?api=1&query=PARKIRAN%20WISATA%20MATA%20AIR%20GUNUNG%20BATU&query_place_id=ChIJwYAfCwA9Ry4R0MIjhK44BbI,ChIJwYAfCwA9Ry4R0MIjhK44BbI,4.5,2.0,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmkY6d7mQoG2wBfIXb-pmh1pPxyMvLiiv_C9DKyg1VV88faeAT5TI1xhNnIAW9pzX2Uvg7UgK2QPxz4ahimdAZ78nloKZnDXuH4N-GYxEnI_00Sb8T_jaOEmNTBad1y5vTTZy0zBZygyj1S=w408-h306-k-no,1,1,85,source_record_id,1.0,2026-07-13T03:21:03.140Z,metadata_backfill_pilot_v1,missing,observed,observed,observed,observed,observed,missing,True,False,True,True,True
can_142a3fb45d57,POS 1 Gunung Tanggamus,Kabupaten Tanggamus,mountain,"[""nature"", ""mountain""]",,"HMGV+63V Pintu Rimba Gunung, Jl. Pertanian Maju, Simpang Kanan, Sumberejo, Tanggamus Regency, Lampung 35384, Indonesia",,,,-5.424461,104.692231,,,https://www.google.com/maps/search/?api=1&query=POS%201%20Gunung%20Tanggamus&query_place_id=ChIJh1Y6FQAjRy4RSx7IRTJAxWo,ChIJh1Y6FQAjRy4RSx7IRTJAxWo,,,,1,1,60,source_record_id,1.0,2026-07-13T03:21:04.430Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_dd7cc4c40c55,Ganong mata air,Kabupaten Tanggamus,other,"[""other""]",,"JMGH+Q59, Jl. Raya Margoyoso, gunung batu, Margoyoso, Kec. Sumberejo, Kabupaten Tanggamus, Lampung 35679, Indonesia",,,,-5.3707913,104.6775268,,,https://www.google.com/maps/search/?api=1&query=Ganong%20mata%20air&query_place_id=ChIJPzOPDAA9Ry4RoVrxsy0ncP8,ChIJPzOPDAA9Ry4RoVrxsy0ncP8,5.0,2.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHULJ5zsvhtkRpIOiB93hOqCRA0KZxXKumma77AMNR3l3Or0yloHkX4Bq5_3VDHDTYOi4J5-F1vZClQ5ZdXDMCRHJ6ApC55FIzZuGLw9eEEmeONmKvhLtUgaQYN5enQNLj82UF0xugoMV0=w408-h544-k-no,1,1,60,source_record_id,1.0,2026-07-13T03:21:04.431Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_9e82bc01bd42,Taman Wisata Bukit Singkek,Kabupaten Tanggamus,hill,"[""nature"", ""park"", ""hill""]",,"HP9H+74F BUKIT IDAMAN GISTING, Gisting Atas, Kec. Gisting, Kabupaten Tanggamus, Lampung 35378, Indonesia",,,,-5.4318187,104.7277867,,,https://www.google.com/maps/search/?api=1&query=Taman%20Wisata%20Bukit%20Singkek&query_place_id=ChIJg865Qe8jRy4ReSwfalfvNpk,ChIJg865Qe8jRy4ReSwfalfvNpk,4.8,5.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHMm8eJWFfVqdcSUzLO5Z_XsSLgRTrHWdx6YzMBwmvQljkHqmASK3-Ye6E4Kxyb60pmS54Wo6NYWm6NcUP3Nr0p9EpwDtDmL6124kGyXyvBeTHLSsEup9C9AygQddcLy82oXMFI=w426-h240-k-no,1,1,45,source_record_id,1.0,2026-07-13T03:21:07.565Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,missing,missing,True,False,False,False,False
can_93ef14c458ec,Bukit Singkek,Kabupaten Tanggamus,hill,"[""nature"", ""hill""]",,"HP9H+735 BUKIT IDAMAN GISTING, Gisting Atas, Kec. Gisting, Kabupaten Tanggamus, Lampung 35378, Indonesia",,,,-5.4318514,104.7277368,,,https://www.google.com/maps/search/?api=1&query=Bukit%20Singkek&query_place_id=ChIJjXslS4AjRy4RwberO_wp7d8,ChIJjXslS4AjRy4RwberO_wp7d8,4.5,6.0,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnnKbHSJDA8ETOIqvxvyF4RAZ8uUqfVIMIQLdctBjwQMbNwrcnbmYVnxCU0FNwz8zerfCAduyCvtnDKAlpLnWYb1Bm7Du7belCDScfIlCKqFGhh7c-cr0OYL3lGFekr0yvpOthNuQ=w511-h240-k-no,1,1,75,source_record_id,1.0,2026-07-13T03:21:08.559Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,observed,observed,missing,True,False,False,True,True
can_1f6b9f3c2ceb,Camping Area Sonokeling 1,Kabupaten Tanggamus,camping,"[""nature"", ""camping""]",,"HMHW+3GX, Simpang Kanan, Kec. Sumberejo, Kabupaten Tanggamus, Lampung 35384, Indonesia",,,,-5.4222634,104.6963513,,,https://www.google.com/maps/search/?api=1&query=Camping%20Area%20Sonokeling%201&query_place_id=ChIJLRIbVfMjRy4R3R_6yaWjV0U,ChIJLRIbVfMjRy4R3R_6yaWjV0U,4.6,7.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE51hkPYjEcHBmoXj1VCqvX77zwQ3giK_AS3gpuNDC07y3WeesLCgWWLXmXbTyLFacWPcmY6Xt_cTtGaaN5IZGe5D5NZyKTj-J5o4LtjXiHFKDQ9SdHdNXiNLS3YigEPPHp4CCU=w408-h905-k-no,1,1,60,source_record_id,1.0,2026-07-13T03:21:12.887Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_46344e0deb0c,Old Steel Bridge,Kabupaten Tanggamus,other,"[""other""]",,"GV6R+JJQ, Sukamara, Kec. Bulok, Kabupaten Tanggamus, Lampung 35682, Indonesia",,,,-5.4889835,104.8921659,,,https://www.google.com/maps/search/?api=1&query=Old%20Steel%20Bridge&query_place_id=ChIJ3VuxdAApRy4RiZbXFPYY2fE,ChIJ3VuxdAApRy4RiZbXFPYY2fE,,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlCWDAELv_CDcH55SiTHIsc_cWLWq2ftUJE1nmem425VrouEg5O_viT3zyCyTx7wolkvBLUTcSoHk_FifiBWdYCdVjBQ21Naa20KdbuBYrfNbrLwld01KoimQRH3WtfneaxkScgYgl2Bmlj=w408-h544-k-no,1,1,45,source_record_id,1.0,2026-07-13T03:21:14.261Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,missing,missing,True,False,False,False,False
can_ea9c6614c456,Kebon duku bpk supar,Kabupaten Tanggamus,other,"[""other""]",,"9W43+54F, Umbul baru, Kec. Cukuh Balak, Kabupaten Tanggamus, Lampung 35683, Indonesia",,,,-5.6445633,104.9028032,,,https://www.google.com/maps/search/?api=1&query=Kebon%20duku%20bpk%20supar&query_place_id=ChIJl2JtYV_RRi4R6YQKrYbV28M,ChIJl2JtYV_RRi4R6YQKrYbV28M,,,,1,1,60,source_record_id,1.0,2026-07-13T03:21:27.768Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_7a3830c677ef,AIR TERJUN (CURUP),Kabupaten Tanggamus,waterfall,"[""nature"", ""waterfall""]",,"7JFP+79, Karang Brak, Kec. Pematang Sawa, Kabupaten Tanggamus, Lampung 35382, Indonesia",,,,-5.7267906,104.6359036,,,https://www.google.com/maps/search/?api=1&query=AIR%20TERJUN%20(CURUP)&query_place_id=ChIJ8eZYUgDpRi4RkC93-fSZcXQ,ChIJ8eZYUgDpRi4RkC93-fSZcXQ,,,,1,1,45,source_record_id,1.0,2026-07-13T03:21:35.293Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,missing,missing,True,False,False,False,False
can_b93fe6f09dc1,Pintu 1 Air Terjun Lembah Pelangi Sukamaju,Kabupaten Tanggamus,waterfall,"[""nature"", ""waterfall""]",,"MG8V+R48, Jl. Wisata Air Terjun Lembah Pelangi, Sukamaju, Kec. Ulubelu, Kabupaten Tanggamus, Lampung 35686, Indonesia",,,,-5.3329678,104.5428286,,,https://www.google.com/maps/search/?api=1&query=Pintu%201%20Air%20Terjun%20Lembah%20Pelangi%20Sukamaju&query_place_id=ChIJmXLXuF0RRy4RW0eyJTeBpKE,ChIJmXLXuF0RRy4RW0eyJTeBpKE,3.0,2.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF2eA-bUQBSqsCcwA6Aeky2O0rWdALgXhxt3Xr5lJVhZhqg2i87AUQn21OdbbtH-ssS_7oa7WWOLAtcSXYjYl8UWSdmVworyrI9de660eRjcYCLVhQKjvbvfWu_ao2m8ZI9c0Ht=w426-h240-k-no,1,1,75,source_record_id,1.0,2026-07-13T03:21:35.293Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,observed,observed,missing,True,False,False,True,True
can_01a8f6a5d95c,gunung sari,Kabupaten Tanggamus,mountain,"[""nature"", ""mountain""]",,"GH7F+9X3, Teba Bunuk, Kec. Kota Agung Bar., Kabupaten Tanggamus, Lampung 35384, Indonesia",,,,-5.4866106,104.5749209,,,https://www.google.com/maps/search/?api=1&query=gunung%20sari&query_place_id=ChIJ81y2RQAfRy4RpN01cwaNp3w,ChIJ81y2RQAfRy4RpN01cwaNp3w,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=s4myYwEVu30A_xSEOSk1Dg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=32.738163&pitch=0&thumbfov=100,1,1,60,source_record_id,1.0,2026-07-13T03:21:36.857Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_7005c4ec9fc4,Pantai Beringin Saka,Kabupaten Tanggamus,beach,"[""nature"", ""beach""]",,"9QWG+4HG, Jl. Raya Ketapang, Tegineneng, Kec. Limau, Kabupaten Tanggamus, Lampung, Indonesia",,,,-5.604688,104.776438,,,https://www.google.com/maps/search/?api=1&query=Pantai%20Beringin%20Saka&query_place_id=ChIJge7rQpTZRi4R8pJaRS55yvY,ChIJge7rQpTZRi4R8pJaRS55yvY,4.5,11.0,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlmWjqG_UtDVhUUTepb-NZ7L1MHB6TaLoaHgf7trSL44ROBL-6p_965ICcJowRm8JU_6HmVaEH8e29UnyIJjnU6mr3UiR1ukMuQVTE1pPixCcCweR_CgNl5dWQBgPn9W0sW0Mu3=w533-h240-k-no,1,1,60,source_record_id,1.0,2026-07-13T03:22:21.275Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_075f59d24b7d,Gunung Loro ireng,Kabupaten Tanggamus,mountain,"[""nature"", ""mountain""]",,"FF7M+6X8, Margomulyo, Kec. Semaka, Kabupaten Tanggamus, Lampung 35386, Indonesia",,,,-5.5369708,104.4849466,,,https://www.google.com/maps/search/?api=1&query=Gunung%20Loro%20ireng&query_place_id=ChIJA_v6MAB1Ry4Rl7yLM-UKRTM,ChIJA_v6MAB1Ry4Rl7yLM-UKRTM,,,,1,1,75,source_record_id,1.0,2026-07-13T03:22:55.472Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,observed,observed,missing,True,False,False,True,True
can_8bf098941c4b,Air terjun sarjaya,Kabupaten Tanggamus,waterfall,"[""nature"", ""waterfall""]",,"PJ6V+5P, Hutan, Kec. Hutan, Kabupaten Tanggamus, Lampung 35387, Indonesia",,,,-5.289551,104.6443345,,,https://www.google.com/maps/search/?api=1&query=Air%20terjun%20sarjaya&query_place_id=ChIJx4w__DoVRy4R110cklyvmRg,ChIJx4w__DoVRy4R110cklyvmRg,5.0,2.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFIKViCQNkkHEENhskWeq__X_MK8i9BYTfzw76IJBA0Zou3syGtW2rsS7KRqRFx9jsTVgqjXfvldFL51S2ZfGpm4Q19TFY-dTjZYn1L4UsBRlNC-xqyZZhxPm-_KRA7AbEngDI=w408-h725-k-no,1,1,75,source_record_id,1.0,2026-07-13T03:23:50.643Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,observed,observed,missing,True,False,False,True,True
can_a41aa38612f2,Air terjun way handak,Kabupaten Tanggamus,waterfall,"[""nature"", ""waterfall""]",,"GGWP+HJP, Hutan, Kec. Hutan, Kabupaten Tanggamus, Lampung 35686, Indonesia",,,,-5.4535274,104.536568,,,https://www.google.com/maps/search/?api=1&query=Air%20terjun%20way%20handak&query_place_id=ChIJmYPiZAAbRy4RAmax959d4PE,ChIJmYPiZAAbRy4RAmax959d4PE,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qFeUm35H6RSfeG3kgpqrwA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=71.633835&pitch=0&thumbfov=100,1,1,60,source_record_id,1.0,2026-07-13T03:23:50.644Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_d72a6355ec71,Nelayan,Kabupaten Tanggamus,other,"[""other""]",,"FJXC+V3P, Baros, Kec. Kota Agung, Kabupaten Tanggamus, Lampung, Indonesia",,,,-5.5002848,104.6202087,,,https://www.google.com/maps/search/?api=1&query=Nelayan&query_place_id=ChIJK__eaQAfRy4RvK9WKpPDbvo,ChIJK__eaQAfRy4RvK9WKpPDbvo,,,,1,1,60,source_record_id,1.0,2026-07-13T03:24:15.473Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_d5c81ed1e161,Tampian baheula,Kabupaten Tanggamus,other,"[""other""]",,"GJMR+3P, Kelungu, Kec. Kota Agung, Kabupaten Tanggamus, Lampung 35384, Indonesia",,,,-5.466944,104.6423842,,,https://www.google.com/maps/search/?api=1&query=Tampian%20baheula&query_place_id=ChIJNRApPQAfRy4RDMuxdBwkjF4,ChIJNRApPQAfRy4RDMuxdBwkjF4,,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnppcjxcLOHRdg5kk19R0_kN1cCR-laHa5CfRWfpCng34GUQfzu8QKygxaJt-zRff3KP7B7mih00Tjca0tM76X8qV67GFZiZ3wo-WM-rkN_QCVRnO6S2vVRz_ziQrKkk4gogvFzpeqL4aQ=w408-h779-k-no,1,1,60,source_record_id,1.0,2026-07-13T03:26:30.760Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_a0d4ca18f1f7,Kolam renang,Kabupaten Tanggamus,waterpark,"[""waterpark"", ""recreation""]",,"HPHM+F3M, Campang, Kec. Gisting, Kabupaten Tanggamus, Lampung 35378, Indonesia",,,,-5.4212858,104.7326655,,,https://www.google.com/maps/search/?api=1&query=Kolam%20renang&query_place_id=ChIJq3HevcIjRy4Rf4eF7vtZzP8,ChIJq3HevcIjRy4Rf4eF7vtZzP8,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG7cTiowRD3e12KTM99KFhvFaXvllMrnLy1CaZx3RxyHall9DRuUSF93JqJ19rawHLywIG15YJ66nEu-gC8LsxnvhptGa8ykovLvPg7LR71q-UKZs3g7b_CRlh120lrE8I4mpvA=w408-h544-k-no,1,1,60,source_record_id,1.0,2026-07-13T03:26:31.487Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_4479573dce23,Kebun lada sinar laut,Kabupaten Tanggamus,camping,"[""nature"", ""agrotourism"", ""camping""]",,"8JG8+8H, Tlk. Brak, Kec. Pematang Sawa, Kabupaten Tanggamus, Lampung 34875, Indonesia",,,,-5.6741774,104.616406,,,https://www.google.com/maps/search/?api=1&query=Kebun%20lada%20sinar%20laut&query_place_id=ChIJf5JeCADnRi4RiEbdongIbJU,ChIJf5JeCADnRi4RiEbdongIbJU,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH403yxmWn368dYKzHw80rPmnkInhNHIjDknpRprCXe3CKUrdFSULIQ_3veTkjMb43bKg4Oc3LS9aWeeKb_CxZwI0RPapDCP4znM9zio_-WlK3MXBs-oRR5FP9jpP14EBmn1vQ_ltzF4a8e=w408-h307-k-no,1,1,45,source_record_id,1.0,2026-07-13T03:27:53.034Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,missing,missing,True,False,False,False,False
can_a95502ad98a4,ڤُنْچَاكْ ڳُوْس لِيحْ PUNCAK GUSLIKH,Kabupaten Tanggamus,other,"[""other""]",,"FFQ5+RR, Sedayu, Kec. Semaka, Kabupaten Tanggamus, Lampung 35386, Indonesia",,,,-5.5104375,104.4595625,,,https://www.google.com/maps/search/?api=1&query=%DA%A4%D9%8F%D9%86%D9%92%DA%86%D9%8E%D8%A7%D9%83%D9%92%20%DA%B3%D9%8F%D9%88%D9%92%D8%B3%20%D9%84%D9%90%D9%8A%D8%AD%D9%92%20PUNCAK%20GUSLIKH&query_place_id=ChIJP1abfgADRy4R_kjXqTcMK0E,ChIJP1abfgADRy4R_kjXqTcMK0E,5.0,2.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FngQGORKvtfE3tduAf2Qbw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=308.42697&pitch=0&thumbfov=100,1,1,60,source_record_id,1.0,2026-07-13T03:28:29.998Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,missing,observed,missing,True,False,False,False,True
can_43e0dc8c2d98,Teluk berak,Kabupaten Tanggamus,other,"[""other""]",,"8J4V+89, Tlk. Brak, Kec. Pematang Sawa, Kabupaten Tanggamus, Lampung 35382, Indonesia",,,,-5.6941875,104.6434375,,,https://www.google.com/maps/search/?api=1&query=Teluk%20berak&query_place_id=ChIJGc2QoIjnRi4RHCZ0425Qs-c,ChIJGc2QoIjnRi4RHCZ0425Qs-c,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE4JE5FTqE7hfogQdeKuLp9Ogc1vVfq4crqqCDOpFePrTOuMpOe5WrGXtiPlf_3mUwh_U-JuJfSreUdsNwt2iXhgRDyrxIHJVp-e8FJ_1CBHWTW6lMXUaBA46rlthHwPamuRVIbqA=w408-h306-k-no,1,1,45,source_record_id,1.0,2026-07-13T03:28:47.782Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,not_applicable,not_applicable,missing,True,False,False,False,False
can_1fe48893cb08,Puncak Mas,Kota Bandar Lampung,park,"[""park""]","Gubuk & dek kayu plus properti artistik untuk selfie, yang dikelilingi pohon tinggi di bukit berpanorama kota.","H6HH+Q36, Jl. H. Hamim RJP, Sukadana Ham, Kec. Tj. Karang Bar., Kota Bandar Lampung, Lampung 35215, Indonesia",,,,-5.4205854,105.2276484,,+6282181155115,https://www.google.com/maps/search/?api=1&query=Puncak%20Mas&query_place_id=ChIJW8B8_HDaQC4RCr0rInFVx0U,ChIJW8B8_HDaQC4RCr0rInFVx0U,4.3,13027.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEkNXTxfYiQB7dQVDXFDaEFvOb5d7_xYqOnA75rcEBKZpJIuiuCihCFA0XN5Qdub37MRucA_utyVE93SbQw5guT1zxutbWVdnor0_qy3KWcocwaQms1yhCKoItM-D9bCAg207Y=w408-h306-k-no,2,1,90,source_record_id,1.0,2026-07-13T02:40:24.280Z,metadata_backfill_pilot_v1,missing,observed,observed,observed,observed,observed,observed,True,False,True,True,True
can_5172878bb5f9,Lembah Hijau,Kota Bandar Lampung,other,"[""other""]","Taman luar ruang dengan seluncur air, kolam renang, hewan kebun binatang, wahana karnaval & hiburan langsung.","Jl. Raden Imba Kusuma Ratu No.21, Sukadana Ham, Kec. Tj. Karang Bar., Kota Bandar Lampung, Lampung 35116, Indonesia",,,,-5.4155396,105.2306212,http://www.lembahhijau.id,+628984197153,https://www.google.com/maps/search/?api=1&query=Lembah%20Hijau&query_place_id=ChIJqTP3TW3bQC4RY3c6du0M7-o,ChIJqTP3TW3bQC4RY3c6du0M7-o,4.3,5742.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEgLzAHkzjVCtWf7iYt_I7jjCtlgOmUDMVOXsslVZiOke4l7BU4ssh-tMgi5Pr94xeE0Z9GNCSkVUc5WQFmnD2oyB1EFBaOuZRfXZIxzy7iMFpf1Vx7p9IBOnhvDM4Br7_G9J0Y=w408-h306-k-no,1,1,100,source_record_id,1.0,2026-07-13T02:40:24.281Z,metadata_backfill_pilot_v1,observed,observed,observed,observed,observed,observed,observed,True,True,True,True,True
can_79bfedda5c4d,Teropong Kota Bukit Sindy,Kota Bandar Lampung,hill,"[""nature"", ""hill""]","Area lereng bukit dengan dek observasi & panorama kota, plus beragam pilihan penjual kuliner kaki lima.","H7W3+564, Jl. Tamin, Pasir Gintung, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35121, Indonesia",,,,-5.4046053,105.2530813,,,https://www.google.com/maps/search/?api=1&query=Teropong%20Kota%20Bukit%20Sindy&query_place_id=ChIJC0q3c_faQC4RrvCviWwZgCM,ChIJC0q3c_faQC4RrvCviWwZgCM,4.2,4543.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE57jR8SzjUVup7Z_yyvwymPOgKQubBjngCBNuNlFQt_PrBzh4p8ZISZFU1N1uCj9XW_cQhyiVY7Q6prUpdIba3nWACgPDz9XSkC0oCkxxR7nwOWUceHzt9IrStAyLxWuqxdtRS-g=w408-h306-k-no,1,1,80,source_record_id,1.0,2026-07-13T02:40:24.282Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,observed,observed,observed,True,False,False,True,True
can_57b692bafa39,Bukit Sakura Kemiling,Kota Bandar Lampung,hill,"[""nature"", ""recreation"", ""hill""]",,"H6WF+74P, Jl. Batukalam, Langkapura, Kec. Langkapura, Kota Bandar Lampung, Lampung 35115, Indonesia",,,,-5.4042906,105.2228136,,+6281349080755,https://www.google.com/maps/search/?api=1&query=Bukit%20Sakura%20Kemiling&query_place_id=ChIJR8tWbYHaQC4RPx61xOjVwa0,ChIJR8tWbYHaQC4RPx61xOjVwa0,4.3,4817.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEXXIBAdFSWcFhgIYFvm9phxSg0I0WRXDo9MwX492KJ3IY5v5rQ_4fy4KhfRlDkJsXaAR17e-YwP6fkhcdlhDncMdaMaZOuxuaMjvzgkm_sDLTsGiycQcRk1RHGHqkb5n1tsWQ=w408-h306-k-no,1,1,85,source_record_id,1.0,2026-07-13T02:40:24.282Z,metadata_backfill_pilot_v1,missing,observed,observed,observed,observed,observed,missing,True,False,True,True,True
can_60372709f532,Lampung Walk,Kota Bandar Lampung,recreation,"[""recreation""]","Kompleks kesehatan modern dengan kolam renang, lapangan futsal, kelas aerobik dan yoga, serta restoran kafe.","Jl. Urip Sumoharjo No.61, Way Halim Permai, Kec. Way Halim, Kota Bandar Lampung, Lampung 35133, Indonesia",,,,-5.3906342,105.2769448,,+6282177324076,https://www.google.com/maps/search/?api=1&query=Lampung%20Walk&query_place_id=ChIJMcX16hnbQC4RWAX2Xw2c4Z0,ChIJMcX16hnbQC4RWAX2Xw2c4Z0,4.5,10868.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEHJTBcxDIxFq5FXXx3xjbRmfUksjgLo160_8XhIHGIxKQKQx3N6DAYVVRoqQQFYuyRnAc5kP2pmJOAhWcLe49TG_2sty2BTkohPmtiEJGUNRIFjeT_3iMrLvNEhM5_WdoLK79J=w408-h271-k-no,1,1,90,source_record_id,1.0,2026-07-13T02:40:24.283Z,metadata_backfill_pilot_v1,missing,observed,observed,observed,observed,observed,observed,True,False,True,True,True
can_f766e56533cc,Lungsir (Taman Kota),Kota Bandar Lampung,park,"[""park""]",,"Jalan Dokter Susilo, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35214, Indonesia",,,,-5.4292673,105.26156,,,https://www.google.com/maps/search/?api=1&query=Lungsir%20(Taman%20Kota)&query_place_id=ChIJZ7gc3TXaQC4Ra8ZDruRIRPw,ChIJZ7gc3TXaQC4Ra8ZDruRIRPw,4.5,8053.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGU5c2DW-VP631uIlYQ_V1RfOp3KZNn1gCSHrmYbchWDMQJJeFa9SoDEN2C6nBcJcYPdF6szxHDvtVDi42vu39fPzeVBCu5tSsnkwuLBzB9FTuRjVl5dz1Mq8lKxiPac28IU0djjw=w426-h240-k-no,2,1,75,source_record_id,1.0,2026-07-13T02:40:24.864Z,metadata_backfill_pilot_v1,missing,observed,observed,missing,observed,observed,missing,True,False,False,True,True
